platillo,tiempo,tipo,banda,sabor,mult_max,alimento,nombre_visible,gramos,max_g,rol,seccion,nota,image_filename
Bowl Mediterráneo de Garbanzo y Atún,Comida,suelto,medio,salado,,Sal,Pizca de sal,1,,condimento,plato,,bowl-mediterraneo-de-garbanzo-y-atun.jpg
Naranja,Snack,suelto,ligero,dulce,,Naranja,Naranja,152,300,principal,plato,,naranja.jpg
Guayaba,Snack,suelto,ligero,dulce,,Guayaba,Guayabas,124,250,principal,plato,,guayaba.jpg
Cerezas,Snack,suelto,ligero,dulce,,Cereza,Cerezas,88,180,principal,plato,,cerezas.jpg
Arándanos,Snack,suelto,ligero,dulce,,Arándano fresco,Arándanos,147,250,principal,plato,,arandanos.jpg
Frambuesas,Snack,suelto,ligero,dulce,,Frambuesa,Frambuesas,123,250,principal,plato,,frambuesas.jpg
Zarzamoras,Snack,suelto,ligero,dulce,,Zarzamora,Zarzamoras,144,250,principal,plato,,zarzamoras.jpg
Granada,Snack,suelto,ligero,dulce,,Granada roja,Granada,87,180,principal,plato,,granada.jpg
Nuez de la India,Snack,suelto,ligero,salado,,Nuez de la India con sal,Nuez de la India,22,45,principal,plato,,nuez-de-la-india.jpg
Aceitunas,Snack,suelto,ligero,salado,,Aceituna verde sin hueso,Aceitunas verdes,24,50,principal,plato,,aceitunas.jpg
Cottage con Piña,Snack,suelto,ligero,dulce,,Queso Cottage,Queso cottage,150,300,principal,plato,,cottage-con-pina.jpg
